replicate_d	passage_1	100
replicate_c	passage_10	100
replicate_e	passage_10	100
replicate_d	passage_5	100
replicate_b	passage_1	100
replicate_c	passage_5	100
replicate_d	passage_10	100
replicate_e	passage_1	100
replicate_e	passage_5	100
replicate_a	passage_1	100
replicate_c	passage_1	100
replicate_a	passage_10	100
replicate_b	passage_5	100
replicate_b	passage_10	100
replicate_a	passage_5	100
